kind,id,name,dc_blinkit_internal_city,latitude,longitude,is_active,place_of_supply,assignment_basis,distance_km,supply_site_latitude,supply_site_longitude,pos_active_warehouse_count,pos_inactive_warehouse_count,pos_locality_count,pos_area_km2,pos_km2_per_active_warehouse,pos_area_balance
darkstore,41521,Super Store Nagpur Binaki ES13,nagpur,21.201208,79.14182,,nagpur,label,37.59,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,41523,Super Store Hyderabad Borabanda ES155,hyderabad,17.453617,78.40596,,hyderabad,label,11.47,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,41525,Super Store Hyderabad Meerpet ES152,hyderabad,17.29842,78.522194,,hyderabad,label,10.34,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,41529,Super Store Mumbai Kolshet Road ES206,thane,19.219378,72.9816,,mumbai,city-nearest,8.37,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,41531,Super Store Jamshedpur Baghbera ES9,jamshedpur,22.751572,86.22498,,ranchi,city-nearest,113.68,23.3348,85.3125,2,6,47,32731,16365,stretched
darkstore,41535,Super Store Jabalpur Civil Lines ES5,jabalpur,23.154419,79.94549,,nagpur,city-nearest,238.78,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,41537,Super Store Bhopal Manak Vihar ES12,bhopal,23.248993,77.51542,,bhopal,label,10.57,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,41539,Super Store Bengaluru E-City Ajmera ES243,bengaluru,12.820972,77.622475,,bengaluru,label,17.77,12.7159,77.746,3,59,220,52882,17627,stretched
darkstore,41541,Super Store Gurgaon Sector 29 ES162,gurgaon,28.464325,77.06523,,gurgaon,label,3.81,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,41542,Super Store Mumbai Goregaon JP Nagar ES214,mumbai,19.148037,72.8549,,mumbai,label,23.74,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,41543,Super Store Roorkee Defence Colony ES3,roorkee,29.831919,77.88692,,dehradun,city-nearest,55.67,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,41544,Super Store Jhansi Awas Vikas ES4,jhansi,25.460014,78.53201,,jhansi,label,0.94,25.4582,78.5412,4,15,12,12150,3038,concentrated
darkstore,41545,Super Store Lucknow Golf City ES76,lucknow,26.785952,81.006004,,lucknow,label,1.37,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,41547,Super Store Chennai Trustpuram ES85,chennai,13.062269,80.21676,,chennai,label,6.27,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,41548,Super Store Rewa Samdariya ES5,rewa,24.545015,81.28492,,varanasi,city-nearest,190.74,25.3176,82.9739,2,8,34,18808,9404,proportional
darkstore,41549,Super Store Lucknow Meena Market ES78,lucknow,26.89022,80.98374,,lucknow,label,11.45,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,41550,Super Store Bokaro Nayamore ES2,bokaro,23.643084,86.1027,,ranchi,city-nearest,86.91,23.3533,85.3112,2,6,47,32731,16365,stretched
darkstore,41551,Super Store Prayagraj Mamfordganj ES13,prayagraj,25.457947,81.84207,,varanasi,city-nearest,114.77,25.3176,82.9739,2,8,34,18808,9404,proportional
darkstore,41553,Super Store Delhi Paharganj ES341,delhi,28.637688,77.21094,,noida,city-majority,20.93,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41601,Super Store Surat Gopipura ES15,surat,21.194857,72.82475,,surat,label,2.82,21.1702,72.8311,2,7,30,10654,5327,proportional
darkstore,41603,Super Store Patna Sadikpur ES22,patna,25.594358,85.21836,,patna,label,3.66,25.6106,85.1866,2,5,54,33224,16612,stretched
darkstore,41607,Super Store Vijayawada Patamata ES23,vijayawada,16.499552,80.67186,,vijayawada,label,2.65,16.4977,80.6471,1,26,22,21290,21290,stretched
darkstore,41649,Super Store Mumbai Kurla West ES210,mumbai,19.073992,72.886185,,mumbai,label,26.02,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,41651,Super Store Bengaluru Peenya ES248,bengaluru,13.024636,77.50774,,bengaluru,label,31.37,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,41653,Super Store Kolkata Chandan Nagar ES160,kolkata,22.840431,88.37279,,kolkata,label,16.09,22.7337,88.4787,3,11,121,18889,6296,proportional
darkstore,41655,Super Store Vadodara Atladara ES15,vadodara,22.269001,73.15017,,ahmedabad,city-nearest,112.1,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,41657,Super Store UP-NCR Gr Noida Surajpur ES180,noida,28.508812,77.49045,,noida,label,10.16,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41659,Super Store Pune Golden Cafe ES140,pune,18.6465,73.84644,,pune,label,7.18,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,41661,Super Store Berhampur Hill Patna Rd ES12,brahmapur,19.311111,84.78525,,bhubaneswar,city-nearest,143.9,20.2765,85.7012,1,1,20,5276,5276,proportional
darkstore,41695,Super Store Gorakhpur Bicchiya Bazaar ES7,gorakhpur,26.766748,83.41716,,gorakhpur,label,4.71,26.761,83.3702,8,8,13,11378,1422,concentrated
darkstore,41697,Super Store Raipur Professor Colony ES10,raipur,21.215508,81.62988,,raipur,label,3.99,21.2514,81.6296,1,24,25,11862,11862,proportional
darkstore,41699,Super Store Visakhapatnam Pendurthi ES22,visakhapatnam,17.812332,83.2122,,visakhapatnam,label,7.11,17.7487,83.2189,1,6,20,4779,4779,proportional
darkstore,41701,Super Store UP-NCR Niti Khand 1 ES173,ghaziabad,28.65184,77.37151,,noida,city-majority,13.08,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41703,Super Store Guwahati Bhetapara ES12,guwahati,26.12273,91.78151,,guwahati,label,7.41,26.1829,91.7497,2,2,25,6032,3016,concentrated
darkstore,41705,Super Store Guntur Central City ES4,guntur,16.300121,80.460526,,vijayawada,city-nearest,29.64,16.4977,80.6471,1,26,22,21290,21290,stretched
darkstore,41707,Super Store Pune Sainikwadi ES141,pune,18.558554,73.91981,,pune,label,19.06,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,41709,Super Store Lucknow Vibhuti Khand ES74,lucknow,26.863934,80.9978,,lucknow,label,8.52,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,41713,Super Store Guwahati Ulubari ES11,guwahati,26.161072,91.739105,,guwahati,label,2.65,26.1829,91.7497,2,2,25,6032,3016,concentrated
darkstore,41717,Super Store Mumbai Karanjade ES207,panvel,18.989765,73.10073,,mumbai,city-nearest,9.0,19.0513,73.1563,3,13,189,9344,3115,concentrated
darkstore,41721,Super Store Hyderabad Sudarshan Nagar Colony ES157,hyderabad,17.4566,78.3337,,hyderabad,label,18.08,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,41723,Super Store Rishikesh Veerbhadra ES2,dehradun,30.085777,78.270996,,dehradun,label,34.42,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,41725,Super Store Warangal Jagruthi Colony ES4,warangal,18.038115,79.54652,,hyderabad,city-nearest,118.0,17.5366,78.5643,3,100,131,39128,13042,proportional
darkstore,41727,Super Store Bhubaneshwar Jayadurga Vihar ES11,bhubaneswar,20.273058,85.87838,,bhubaneswar,label,18.48,20.2765,85.7012,1,1,20,5276,5276,proportional
darkstore,41729,Super Store Guwahati Kharguli Hills ES10,guwahati,26.188374,91.743,,guwahati,label,0.9,26.1829,91.7497,2,2,25,6032,3016,concentrated
darkstore,41731,Super Store Visakhapatnam Gopalapatam ES24,visakhapatnam,17.77081,83.21335,,visakhapatnam,label,2.53,17.7487,83.2189,1,6,20,4779,4779,proportional
darkstore,41735,Super Store Nagpur Ayodhya Nagar ES16,nagpur,21.105324,79.111206,,nagpur,label,39.0,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,41737,Super Store Mumbai Dombivli Vicco Naka ES208,mumbai,19.21832,73.111885,,mumbai,label,6.38,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,41739,Super Store Bhopal Naveen Nagar ES14,bhopal,23.250755,77.41569,,bhopal,label,1.06,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,41773,Super Store Mangaluru Attavar ES3,mangalore,12.856303,74.83609,,mangalore,label,0.46,12.858,74.84,4,3,6,2318,579,concentrated
darkstore,41777,Super Store Lucknow Vastu Khand ES80,lucknow,26.865276,81.02085,,lucknow,label,9.1,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,41779,Super Store Nagpur Friends Colony ES15,nagpur,21.172724,79.0295,,nagpur,label,27.9,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,41781,Super Store Jabalpur Dhanvantri Nagar ES7,jabalpur,23.133162,79.872604,,nagpur,city-nearest,233.06,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,41783,Super Store Bengaluru Malleshpalya Kaggadasapura ES246,bengaluru,12.979787,77.668434,,bengaluru,label,17.5,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,41785,Super Store Morbi Sanala Road ES12,morbi,22.801025,70.81192,,ahmedabad,city-nearest,153.58,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,41787,Super Store Mumbai Shirgaon Badlapur ES211,mumbai,19.162825,73.233665,,mumbai,label,9.0,19.082,73.2298,3,13,189,9344,3115,concentrated
darkstore,41789,Super Store Mumbai Malad East ES215,mumbai,19.186005,72.851715,,mumbai,label,22.5,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,41825,Super Store Bhopal Gandhi Nagar ES15,bhopal,23.289122,77.376434,,bhopal,label,4.92,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,41827,Super Store Pune Sukhsagar Nagar ES150,pune,18.46083,73.86599,,pune,label,24.97,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,41829,Super Store Pune Pisoli ES143,pune,18.439394,73.907104,,pune,label,28.9,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,41865,Super Store Chennai Poonamalee ES88,chennai,13.045008,80.115685,,chennai,label,17.31,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,41869,Super Store Mohali Mystic Arcs ES100,mohali,30.655197,76.68566,,mohali,label,5.43,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,41873,Super Store Vadodara Jetalpur Road  ES17,vadodara,22.323956,73.17399,,ahmedabad,city-nearest,110.27,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,41877,Super Store Delhi Fatehpur Beri ES334,fatehpur,28.45741,77.211525,,faridabad,city-majority,11.71,28.4089,77.3178,1,7,53,10208,10208,proportional
darkstore,41913,Super Store Bengaluru Brookefield Kundalahalli ES249,bengaluru,12.971711,77.71393,,bengaluru,label,14.85,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,41915,Super Store Bengaluru Nandini Layout ES250,bengaluru,13.003938,77.529366,,bengaluru,label,29.67,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,41955,Super Store Kolkata Picnic Garden  ES152,kolkata,22.522491,88.37006,,kolkata,label,17.28,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,41957,Super Store Haridwar Shivalik Nagar ES5,haridwar,29.953901,78.0964,,dehradun,city-nearest,40.79,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,41959,Super Store Delhi Shyam Vihar ES328,delhi,28.569628,76.981926,,noida,city-majority,40.13,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41961,Super Store Hyderabad Nampally ES156,hyderabad,17.378187,78.46894,,hyderabad,label,2.03,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,41963,Super Store Asansol Ushagram ES2,durgapur,23.670727,86.98929,,kolkata,city-majority,176.46,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,41967,Super Store Yamunanagar Prahlad Puri ES6,yamunanagar,30.163849,77.262314,,dehradun,city-majority,75.88,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,41969,Super Store UP-NCR Rajendra Nagar ES182,ghaziabad,28.688047,77.352425,,noida,city-majority,17.38,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41971,Super Store Chennai George Town ES76,chennai,13.095621,80.28074,,chennai,label,1.8,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,41973,Super Store Delhi East Patel Nagar ES350,delhi,28.654284,77.171104,,noida,city-majority,25.21,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41975,Super Store Delhi Rohini Sector 21 ES340,delhi,28.698854,77.06586,,noida,city-majority,36.57,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41977,Super Store Delhi Mahavir Enclave ES344,delhi,28.598911,77.08235,,noida,city-majority,30.96,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41979,Super Store Delhi Janakpuri ES346,delhi,28.618763,77.11965,,noida,city-majority,28.07,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,41981,Super Store Kolkata Sheoraphuli ES166,kolkata,22.773052,88.3306,,kolkata,label,11.02,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,41983,Super Store Aurangabad Town Center CIDCO ES20,aurangabad (maharashtra),19.884706,75.35614,,pune,city-nearest,213.17,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,41985,Super Store Pune Bhugaon ES147,pune,18.496908,73.727715,,pune,label,15.59,18.5655,73.5988,2,24,119,19984,9992,proportional
darkstore,41987,Super Store Hyderabad Erragadda ES160,hyderabad,17.457869,78.434814,,hyderabad,label,9.8,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,41989,Super Store Goa Ponda ES18,goa,15.403337,73.998344,,goa,label,12.85,15.3917,73.8791,2,35,34,17782,8891,proportional
darkstore,41991,Super Store Goa Cana Benaulim ES19,goa,15.268093,73.93508,,goa,label,15.0,15.3917,73.8791,2,35,34,17782,8891,proportional
darkstore,42028,Super Store Goa Vagator Anjuna ES20,goa,15.584432,73.75367,,goa,label,25.3,15.3917,73.8791,2,35,34,17782,8891,proportional
darkstore,42030,Super Store Hyderabad Ameerpet ES121,hyderabad,17.454918,78.44789,,hyderabad,label,8.8,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,42032,Super Store Delhi Old Rajendra Nagar ES345,delhi,28.65118,77.190186,,noida,city-majority,23.45,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42034,Super Store Hyderabad Gundlapochampalli ES158,medchal,17.558485,78.496796,,hyderabad,city-nearest,7.56,17.5366,78.5643,3,100,131,39128,13042,proportional
darkstore,42036,Super Store Hyderabad Marthanda Nagar ES159,hyderabad,17.478289,78.3648,,hyderabad,label,16.58,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,42038,Super Store Chennai Thirumudivakkam ES86,chennai,12.981736,80.09958,,chennai,label,21.67,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,42040,Super Store Kolkata CIT Road ES165,kolkata,22.548227,88.37013,,kolkata,label,14.51,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,42046,Super Store Delhi Manglapuri ES349,delhi,28.604374,77.09383,,noida,city-majority,30.01,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42048,Super Store Delhi Malviya Nagar ES351,delhi,28.532446,77.21839,,noida,city-majority,16.87,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42052,Super Store Vadodara Waghodia ES19,vadodara,22.294529,73.24296,,ahmedabad,city-nearest,117.94,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,42054,Super Store Panchkula Sector 20 ES102,panchkula,30.6633,76.8566,,mohali,city-nearest,15.74,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42056,Super Store Kolkata Rajarhat ES155,kolkata,22.612022,88.51201,,kolkata,label,13.95,22.7337,88.4787,3,11,121,18889,6296,proportional
darkstore,42058,Super Store Delhi Vasant Kunj D Block ES347,delhi,28.50423,77.151634,,noida,city-majority,23.64,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42094,Super Store Chandigarh Attawa Chowk ES101,mohali,30.718252,76.743706,,mohali,label,4.65,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42096,Super Store Gurgaon Sector 55 ES166,gurgaon,28.419641,77.11418,,gurgaon,label,9.64,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,42098,Super Store Gurgaon DLF Ultima ES167,gurgaon,28.396727,76.94969,,gurgaon,label,10.26,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,42104,Super Store UP-NCR Pratap Vihar ES183,ghaziabad,28.640898,77.41327,,noida,city-majority,11.92,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42112,Super Store Bhopal Karond Circle ES16,bhopal,23.292273,77.42314,,bhopal,label,3.76,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,42114,Super Store  Vadodara Vasant Vihar ES18,vadodara,22.294964,73.122574,,ahmedabad,city-nearest,108.07,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,42116,Super Store Mohali Sector 79 ES103,mohali,30.683798,76.70479,,mohali,label,2.2,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42118,Super Store  Nagpur Ganeshpeth ES17,nagpur,21.139729,79.091255,,nagpur,label,35.28,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,42120,Super Store Delhi Kalu Sarai ES348,delhi,28.541704,77.188095,,noida,city-majority,19.83,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42122,Super Store Chennai Paper Mills Road ES89,chennai,13.129611,80.22516,,chennai,label,7.18,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,42158,Super Store Sangli Vishrambagh ES21,sangli,16.874979,74.60522,,goa,city-nearest,182.26,15.3917,73.8791,2,35,34,17782,8891,proportional
darkstore,42160,Super Store Junagadh Sonvatika ES1,junagadh,21.500074,70.4167,,ahmedabad,city-nearest,249.73,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,42162,Super Store Mainpuri Devpura ES15,mainpuri,27.250103,79.07925,,bareilly,city-nearest,125.13,28.3406,79.3932,5,12,28,28118,5624,proportional
darkstore,42164,Super Store Mumbai Bhayander East ES217,thane,19.310062,72.85261,,mumbai,city-nearest,22.72,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,42166,Super Store Dehradun Graphic Era ES22,dehradun,30.274666,77.978294,,dehradun,label,6.96,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,42170,Super Store Dehradun Doon University  ES21,dehradun,30.26008,78.04898,,dehradun,label,6.48,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,42172,Super Store Bengaluru Jakkur ES253,bengaluru,13.063321,77.60245,,bengaluru,label,20.56,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,42174,Super Store Kharar Gillco Valley ES104,mohali,30.732962,76.63336,,mohali,label,7.07,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42178,Super Store Kashipur Tehsil Road ES6,kashipur,29.193157,78.974075,,bareilly,city-nearest,99.51,28.372,79.38,5,12,28,28118,5624,proportional
darkstore,42182,Super Store Bhubaneswar Raghunathpur ES13,bhubaneswar,20.392607,85.83988,,bhubaneswar,label,19.38,20.2765,85.7012,1,1,20,5276,5276,proportional
darkstore,42184,Super Store Hyderabad Pbel City ES161,hyderabad,17.349216,78.35714,,hyderabad,label,14.31,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,42218,Super Store Gurgaon Sector 42 ES157,gurgaon,28.451817,77.09965,,gurgaon,label,7.19,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,42220,Super Store Karnal Model Town ES6,karnal,29.718987,77.02153,,kundli,city-nearest,79.43,29.0048,77.0358,1,4,20,7830,7830,proportional
darkstore,42222,Super Store Kanpur Tilak Nagar ES27,kanpur,26.491894,80.32472,,lucknow,city-nearest,67.91,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,42260,Super Store Bengaluru HRBR Layout ES254,bengaluru,13.015989,77.63668,,bengaluru,label,18.29,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,42294,Super Store UP-NCR Nehru Nagar ES189,ghaziabad,28.648542,77.449104,,noida,city-majority,13.79,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42298,Super Store Patna Hajipur ES25,patna,25.708162,85.21973,,patna,label,10.07,25.6331,85.1636,2,5,54,33224,16612,stretched
darkstore,42300,Super Store Kanpur Rbi Colony ES28,kanpur,26.39966,80.3227,,lucknow,city-nearest,72.99,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,42302,Super Store UP-NCR Noida Ithera ES191,noida,28.595177,77.45161,,noida,label,8.89,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42304,Super Store Mumbai Nalasopara West ES218,mumbai,19.420374,72.81547,,mumbai,label,32.11,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,42306,Super Store Kanpur Ramadevi ES29,kanpur,26.385605,80.40948,,lucknow,city-nearest,66.76,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,42312,Super Store  Bengaluru Cox Town ES257,bengaluru,12.9939,77.6244,,bengaluru,label,20.56,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,42314,Super Store Ranchi Kanke ES13,ranchi,23.422052,85.31106,,ranchi,label,7.64,23.3533,85.3112,2,6,47,32731,16365,stretched
darkstore,42316,Super Store Vadodara Sayaji Park ES21,vadodara,22.301489,73.249756,,ahmedabad,city-nearest,118.06,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,42318,Super Store Hyderabad Nanakramguda ES163,hyderabad,17.426891,78.35714,,hyderabad,label,14.51,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,42320,Super Store Hyderabad Mallampet ES164,hyderabad,17.551653,78.35797,,hyderabad,label,21.94,17.5366,78.5643,3,100,131,39128,13042,proportional
darkstore,42388,Super Store Faridabad Sector 15 ES43,faridabad,28.388988,77.318085,,faridabad,label,2.21,28.4089,77.3178,1,7,53,10208,10208,proportional
darkstore,42422,Super Store Kurukshetra University ES5,kurukshetra,29.966629,76.82097,,rajpura,city-nearest,62.88,30.4977,76.596,2,2,13,5000,2500,concentrated
darkstore,42456,Super Store Aurangabad Vijayant Nagar ES22,aurangabad (maharashtra),19.85329,75.38068,,pune,city-nearest,213.01,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,42458,Super Store Bengaluru Konanakunte ES259,bengaluru,12.873992,77.56779,,bengaluru,label,26.12,12.7159,77.746,3,59,220,52882,17627,stretched
darkstore,42462,Super Store Rohtak Suncity ES5,rohtak,28.911636,76.574165,,farukhnagar,city-nearest,30.53,28.6559,76.6882,2,2,27,16301,8151,proportional
darkstore,42464,Super Store Chandigarh Sector 24 ES105,chandigarh,30.750605,76.76295,,mohali,city-nearest,8.14,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42466,Super Store Delhi Vasant Kunj Sector C ES354,delhi,28.534288,77.15292,,noida,city-majority,23.26,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42468,Super Store Panchkula Sector 4 ES108,panchkula,30.696281,76.871735,,mohali,city-nearest,16.58,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42470,Super Store Kolkata Tikiapara ES168,howrah,22.607847,88.31914,,kolkata,city-nearest,7.48,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,42474,Super Store Bengaluru Jayanagar Yediyur Lake ES258,bengaluru,12.920535,77.579796,,bengaluru,label,29.03,12.7159,77.746,3,59,220,52882,17627,stretched
darkstore,42476,Super Store Pune Warje ES153,pune,18.48999,73.80525,,pune,label,20.3,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,42478,Super Store Bharuch Gayatri Nagar ES2,bharuch,21.70372,72.99734,,surat,city-nearest,61.77,21.1702,72.8311,2,7,30,10654,5327,proportional
darkstore,42480,Super Store Prayagraj Jhusi ES195,prayagraj,25.426073,81.91384,,varanasi,city-nearest,107.18,25.3176,82.9739,2,8,34,18808,9404,proportional
darkstore,42482,Super Store Vadodara Gotri ES20,vadodara,22.318089,73.14135,,ahmedabad,city-nearest,107.98,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,42484,Super Store Ratlam Katju Nagar ES7,ratlam,23.325577,75.05003,,indore,city-nearest,106.64,22.7196,75.8577,2,5,31,14771,7386,proportional
darkstore,42486,Super Store Nagpur Telephone Nagar ES18,nagpur,21.10017,79.16383,,nagpur,label,44.0,21.2912,78.7922,1,17,37,23108,23108,stretched
darkstore,42488,Super Store Bengaluru Banjara Layout Horamavu ES260,bengaluru,13.044484,77.654015,,bengaluru,label,15.44,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,42522,Super Store Bhagalpur Vrindavan Colony ES3,bhagalpur,25.245478,86.960846,,patna,city-nearest,182.74,25.6106,85.1866,2,5,54,33224,16612,stretched
darkstore,42524,Super Store Kolkata Kona Expressway ES169,howrah,22.607418,88.27847,,kolkata,city-nearest,9.25,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,42526,Super Store Mumbai Khar Bandra ES224,mumbai,19.073282,72.836334,,mumbai,label,29.93,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,42528,Super Store UP-NCR Indirapuram ES193,indirapuram,28.633657,77.35721,,noida,city-nearest,11.4,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42574,Super Store Delhi East Azad Nagar ES355,shahdara,28.665571,77.26968,,noida,city-nearest,18.69,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42576,Super Store Delhi Lajpat Nagar 3 ES358,delhi,28.577013,77.243805,,noida,city-majority,15.1,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42582,Super Store Mohali Sector 91 ES106,mohali,30.68531,76.64888,,mohali,label,5.13,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42584,Super Store UP-NCR Kaushambi ES192,delhi,28.636404,77.32616,,noida,city-majority,12.88,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42618,Super Store Tirupati Tummalagunta ES2,tirupati,13.596702,79.409004,,chennai,city-nearest,77.37,13.2073,80.0018,3,13,98,33883,11294,proportional
darkstore,42656,Super Store Pinjore Railway Crossing ES7,pinjore,30.819004,76.92397,,mohali,city-nearest,25.12,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,42658,Super Store Hardoi Sadar Bazaar ES1,hardoi,27.416885,80.12515,,lucknow,city-nearest,110.15,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,42660,Super Store Bijnor Geeta Nagri ES1,bijnor,29.371296,78.13405,,dasna,city-nearest,91.08,28.7251,77.5582,2,2,15,4511,2256,concentrated
darkstore,42664,Super Store Gurgaon Moulsari Avenue ES173,gurgaon,28.501934,77.09248,,gurgaon,label,7.98,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,42736,Super Store Haldwani Dhanpuri ES4,haldwani,29.164284,79.49448,,bareilly,city-nearest,88.8,28.372,79.38,5,12,28,28118,5624,proportional
darkstore,42738,Super Store Faridabad Sehatpur ES42,faridabad,28.484999,77.32337,,faridabad,label,8.48,28.4089,77.3178,1,7,53,10208,10208,proportional
darkstore,42740,Super Store Mumbai Jogeshwari West ES221,mumbai,19.129519,72.847046,,mumbai,label,25.44,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,42746,Super Store Delhi Jwalaheri 2 ES364,delhi,28.685259,77.09562,,noida,city-majority,33.3,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,42748,Super Store Karnal Friends Colony ES7,karnal,29.68639,76.961395,,kundli,city-nearest,76.13,29.0048,77.0358,1,4,20,7830,7830,proportional
darkstore,42750,Super Store Jaipur Gopal Pura Mod ES65,jaipur,26.857979,75.783264,,jaipur,label,5.38,26.8108,75.7953,2,11,77,28186,14093,proportional
